2.25	2.5538	0	0	2.26	0	0	0.635148	0.772391	0	0	0.088032	0	0
2.26	2.57645	0	0	2.27	0	0	0.634808	0.77267	0	0	0.088032	0	0
2.27	2.5992	0	0	2.28	0	0	0.634467	0.77295	0	0	0.088032	0	0
2.28	2.62205	0	0	2.29	0	0	0.634127	0.773229	0	0	0.088032	0	0
2.29	2.645	0	0	2.3	0	0	0.633787	0.773508	0	0	0.088032	0	0
2.3	2.66805	0	0	2.31	0	0	0.633446	0.773787	0	0	0.088032	0	0
2.31	2.6912	0	0	2.32	0	0	0.633105	0.774066	0	0	0.088032	0	0
2.32	2.71445	0	0	2.33	0	0	0.632765	0.774344	0	0	0.088032	0	0
2.33	2.7378	0	0	2.34	0	0	0.632424	0.774623	0	0	0.088032	0	0
2.34	2.76125	0	0	2.35	0	0	0.632083	0.774901	0	0	0.088032	0	0
2.35	2.7848	0	0	2.36	0	0	0.631742	0.775179	0	0	0.088032	0	0
2.36	2.80845	0	0	2.37	0	0	0.6314	0.775457	0	0	0.088032	0	0
2.37	2.8322	0	0	2.38	0	0	0.631059	0.775735	0	0	0.088032	0	0
2.38	2.85605	0	0	2.39	0	0	0.630718	0.776013	0	0	0.088032	0	0
2.39	2.88	0	0	2.4	0	0	0.630376	0.77629	0	0	0.088032	0	0
2.4	2.90405	0	0	2.41	0	0	0.630034	0.776567	0	0	0.088032	0	0
2.41	2.9282	0	0	2.42	0	0	0.629692	0.776845	0	0	0.088032	0	0
2.42	2.95245	0	0	2.43	0	0	0.62935	0.777122	0	0	0.088032	0	0
2.43	2.9768	0	0	2.44	0	0	0.629008	0.777399	0	0	0.088032	0	0
2.44	3.00125	0	0	2.45	0	0	0.628666	0.777676	0	0	0.088032	0	0
2.45	3.0258	0	0	2.46	0	0	0.628324	0.777952	0	0	0.088032	0	0
2.46	3.05045	0	0	2.47	0	0	0.627981	0.778229	0	0	0.088032	0	0
2.47	3.0752	0	0	2.48	0	0	0.627638	0.778505	0	0	0.088032	0	0
2.48	3.10005	0	0	2.49	0	0	0.627296	0.778781	0	0	0.088032	0	0
2.49	3.125	0	0	2.5	0	0	0.626953	0.779057	0	0	0.088032	0	0
2.5	3.15005	0	0	2.51	0	0	0.62661	0.779333	0	0	0.088032	0	0
2.51	3.1752	0	0	2.52	0	0	0.626267	0.779609	0	0	0.088032	0	0
2.52	3.20045	0	0	2.53	0	0	0.625924	0.779884	0	0	0.088032	0	0
2.53	3.2258	0	0	2.54	0	0	0.62558	0.78016	0	0	0.088032	0	0
2.54	3.25125	0	0	2.55	0	0	0.625237	0.780435	0	0	0.088032	0	0
2.55	3.2768	0	0	2.56	0	0	0.624893	0.78071	0	0	0.088032	0	0
